experiment,condition,seed,winner,turns,commandCount,adCount,A,D,fires,towardMoves,awayMoves,aMove,aAll,c,switchRate,pA,maxRun,fractionInRunsGTE3
E2mix,beta_0.7,s522,player2,33,54,39,25,14,6,19,14,0.5757575757575758,0.6410256410256411,-0.029248120300751967,0.47368421052631576,0.6410256410256411,6,0.5641025641025641
E2mix,beta_0.7,s523,player2,49,46,32,21,11,3,18,11,0.6206896551724138,0.65625,-0.14397430526462784,0.5161290322580645,0.65625,5,0.4375
E2mix,beta_0.7,s524,player2,41,77,62,38,24,6,32,24,0.5714285714285714,0.6129032258064516,-0.1055507621512799,0.5245901639344263,0.6129032258064516,8,0.45161290322580644
E2mix,beta_0.7,s525,player2,25,35,25,18,7,2,16,7,0.6956521739130435,0.72,0.17328042328042337,0.3333333333333333,0.72,8,0.64
E2mix,beta_0.7,s526,player2,33,27,20,12,8,0,12,8,0.6,0.6,0.1228070175438597,0.42105263157894735,0.6,3,0.75
E2mix,beta_0.7,s527,player2,23,26,22,15,7,2,13,7,0.65,0.6818181818181818,-0.2072562358276644,0.5238095238095238,0.6818181818181818,7,0.5
E2mix,beta_0.7,s528,player2,33,26,22,15,7,2,13,7,0.65,0.6818181818181818,0.3414965986394559,0.2857142857142857,0.6818181818181818,7,0.6818181818181818
E2mix,beta_0.7,s529,player2,41,43,27,17,10,3,14,10,0.5833333333333334,0.6296296296296297,0.25780542986425337,0.34615384615384615,0.6296296296296297,10,0.6296296296296297
E2mix,beta_0.7,s530,player2,49,59,39,23,16,3,20,16,0.5555555555555556,0.5897435897435898,0.02109553775743711,0.47368421052631576,0.5897435897435898,6,0.6153846153846154
E2mix,beta_0.7,s531,player2,41,89,79,44,35,5,39,35,0.527027027027027,0.5569620253164557,0.16869796869796871,0.41025641025641024,0.5569620253164557,8,0.6075949367088608
E2mix,beta_0.7,s532,player2,53,61,49,31,18,4,27,18,0.6,0.6326530612244898,0.05874775985663083,0.4375,0.6326530612244898,10,0.5918367346938775
E2mix,beta_0.7,s533,player2,47,42,30,19,11,3,16,11,0.5925925925925926,0.6333333333333333,-0.03943243689160214,0.4827586206896552,0.6333333333333333,8,0.5
E2mix,beta_0.7,s534,player2,17,38,25,20,5,3,17,5,0.7727272727272727,0.8,0.2187499999999999,0.25,0.8,9,0.76
E2mix,beta_0.7,s535,player2,33,54,40,24,16,4,20,16,0.5555555555555556,0.6,-0.1217948717948718,0.5384615384615384,0.6,6,0.45
E2mix,beta_0.7,s536,player2,35,48,35,22,13,2,20,13,0.6060606060606061,0.6285714285714286,0.37011517893870827,0.29411764705882354,0.6285714285714286,10,0.8
E2mix,beta_0.7,s537,player2,17,16,9,9,0,1,8,0,1,1,1,0,1,9,1
E2mix,beta_0.7,s538,player2,35,47,37,23,14,3,20,14,0.5882352941176471,0.6216216216216216,0.23235852311939276,0.3611111111111111,0.6216216216216216,9,0.6756756756756757
E2mix,beta_0.7,s539,player2,25,34,21,15,6,2,13,6,0.6842105263157895,0.7142857142857143,-0.47,0.6,0.7142857142857143,6,0.42857142857142855
E2mix,beta_0.7,s540,player2,61,70,62,37,25,5,32,25,0.5614035087719298,0.5967741935483871,-0.124076207354896,0.5409836065573771,0.5967741935483871,6,0.4838709677419355
E2mix,beta_0.7,s541,player2,27,42,37,23,14,3,20,14,0.5882352941176471,0.6216216216216216,0.17330917874396135,0.3888888888888889,0.6216216216216216,7,0.6756756756756757
E2mix,beta_0.7,s542,player2,25,49,38,24,14,1,23,14,0.6216216216216216,0.631578947368421,0.41924066924066916,0.2702702702702703,0.631578947368421,7,0.868421052631579
E2mix,beta_0.7,s543,player2,35,59,38,25,13,3,22,13,0.6285714285714286,0.6578947368421053,0.15941787941787933,0.3783783783783784,0.6578947368421053,8,0.6578947368421053
E2mix,beta_0.7,s544,player2,45,55,46,30,16,6,24,16,0.6,0.6521739130434783,0.020370370370370483,0.4444444444444444,0.6521739130434783,8,0.5869565217391305
E2mix,beta_0.7,s545,player2,29,44,24,16,8,5,11,8,0.5789473684210527,0.6666666666666666,-0.5652173913043477,0.6956521739130435,0.6666666666666666,4,0.2916666666666667
E2mix,beta_0.7,s546,player2,27,48,41,23,18,2,21,18,0.5384615384615384,0.5609756097560976,0.2894323671497585,0.35,0.5609756097560976,7,0.6829268292682927
E2mix,beta_0.7,s547,player2,33,52,47,26,21,2,24,21,0.5333333333333333,0.5531914893617021,0.12048096830705535,0.43478260869565216,0.5531914893617021,7,0.574468085106383
E2mix,beta_0.7,s548,player2,29,28,18,11,7,1,10,7,0.5882352941176471,0.6111111111111112,0.25744843391902206,0.35294117647058826,0.6111111111111112,4,0.6666666666666666
E2mix,beta_0.7,s549,player2,27,14,11,9,2,1,8,2,0.8,0.8181818181818182,0.3277777777777776,0.2,0.8181818181818182,8,0.7272727272727273
E2mix,beta_0.7,s550,player2,41,63,39,27,12,6,21,12,0.6363636363636364,0.6923076923076923,-0.11184210526315774,0.47368421052631576,0.6923076923076923,7,0.5641025641025641
E2mix,beta_0.7,s551,player2,43,40,26,16,10,4,12,10,0.5454545454545454,0.6153846153846154,0.32399999999999995,0.32,0.6153846153846154,5,0.7692307692307693
E2mix,beta_0.7,s552,player2,51,89,72,42,30,5,37,30,0.5522388059701493,0.5833333333333334,0.159758551307847,0.4084507042253521,0.5833333333333334,9,0.625
E2mix,beta_0.7,s553,player2,23,33,24,15,9,1,14,9,0.6086956521739131,0.625,-0.020289855072463725,0.4782608695652174,0.625,4,0.5833333333333334
E2mix,beta_0.7,s554,player2,49,41,31,19,12,1,18,12,0.6,0.6129032258064516,0.15701754385964906,0.4,0.6129032258064516,6,0.5161290322580645
E2mix,beta_0.7,s555,player2,27,37,19,13,6,1,12,6,0.6666666666666666,0.6842105263157895,-0.028490028490028463,0.4444444444444444,0.6842105263157895,8,0.5789473684210527
E2mix,beta_0.7,s556,player2,21,20,14,11,3,1,10,3,0.7692307692307693,0.7857142857142857,0.5431235431235432,0.15384615384615385,0.7857142857142857,6,1
E2mix,beta_0.7,s557,player2,25,41,34,21,13,2,19,13,0.59375,0.6176470588235294,0.23010323010322997,0.36363636363636365,0.6176470588235294,9,0.7058823529411765
E2mix,beta_0.7,s558,player2,29,33,19,14,5,1,13,5,0.7222222222222222,0.7368421052631579,-0.14603174603174596,0.4444444444444444,0.7368421052631579,6,0.5263157894736842
E2mix,beta_0.7,s559,player2,37,44,33,21,12,3,18,12,0.6,0.6363636363636364,0.1897321428571429,0.375,0.6363636363636364,6,0.7575757575757576
E2mix,beta_0.7,s560,player2,39,55,38,25,13,2,23,13,0.6388888888888888,0.6578947368421053,0.15941787941787933,0.3783783783783784,0.6578947368421053,9,0.5789473684210527
E2mix,beta_0.7,s561,player2,37,30,19,12,7,1,11,7,0.6111111111111112,0.631578947368421,-0.19378306878306883,0.5555555555555556,0.631578947368421,6,0.3157894736842105
E2mix,beta_0.7,s562,player2,23,40,35,25,10,3,22,10,0.6875,0.7142857142857143,0.1352941176470588,0.35294117647058826,0.7142857142857143,11,0.6857142857142857
E2mix,beta_0.7,s563,player2,19,35,30,22,8,3,19,8,0.7037037037037037,0.7333333333333333,-0.057993730407523314,0.41379310344827586,0.7333333333333333,8,0.5333333333333333
E2mix,beta_0.7,s564,player2,47,56,46,29,17,3,26,17,0.6046511627906976,0.6304347826086957,0.2369619112012621,0.35555555555555557,0.6304347826086957,7,0.6521739130434783
E2mix,beta_0.7,s565,player2,39,55,43,29,14,4,25,14,0.6410256410256411,0.6744186046511628,0.0241027445460944,0.42857142857142855,0.6744186046511628,6,0.5348837209302325
E2mix,beta_0.7,s566,player2,37,49,33,18,15,4,14,15,0.4827586206896552,0.5454545454545454,0.18072916666666672,0.40625,0.5454545454545454,8,0.6363636363636364
E2mix,beta_0.7,s567,player2,21,47,44,27,17,1,26,17,0.6046511627906976,0.6136363636363636,-0.07898870142372205,0.5116279069767442,0.6136363636363636,9,0.5
E2mix,beta_0.7,s568,player2,35,48,43,27,16,3,24,16,0.6,0.627906976744186,0.08283730158730174,0.42857142857142855,0.627906976744186,7,0.5581395348837209
E2mix,beta_0.7,s569,player2,47,52,35,23,12,6,17,12,0.5862068965517241,0.6571428571428571,-0.04433077578857625,0.47058823529411764,0.6571428571428571,5,0.6857142857142857
E2mix,beta_0.7,s570,player2,41,24,16,12,4,2,10,4,0.7142857142857143,0.75,-0.24444444444444446,0.4666666666666667,0.75,7,0.4375
E2mix,beta_0.7,s571,player2,21,25,19,15,4,2,13,4,0.7647058823529411,0.7894736842105263,-0.337037037037037,0.4444444444444444,0.7894736842105263,6,0.631578947368421
E2mix,beta_0.7,s572,player2,17,20,13,10,3,1,9,3,0.75,0.7692307692307693,0.061111111111111116,0.3333333333333333,0.7692307692307693,5,0.6923076923076923
E2mix,beta_0.7,s573,player2,49,72,54,31,23,3,28,23,0.5490196078431373,0.5740740740740741,0.26692952975733686,0.3584905660377358,0.5740740740740741,5,0.8333333333333334
E2mix,beta_0.7,s574,player2,29,28,24,16,8,2,14,8,0.6363636363636364,0.6666666666666666,0.021739130434782705,0.43478260869565216,0.6666666666666666,6,0.7083333333333334
E2mix,beta_0.7,s575,player2,53,40,31,20,11,3,17,11,0.6071428571428571,0.6451612903225806,-0.1648484848484848,0.5333333333333333,0.6451612903225806,5,0.5161290322580645
E2mix,beta_0.7,s576,player2,55,75,64,39,25,4,35,25,0.5833333333333334,0.609375,0.39985347985347985,0.2857142857142857,0.609375,15,0.75
E2mix,beta_0.7,s577,player2,17,27,16,13,3,1,12,3,0.8,0.8125,0.12478632478632479,0.26666666666666666,0.8125,9,0.75
E2mix,beta_0.7,s578,player2,29,22,11,7,4,1,6,4,0.6,0.6363636363636364,0.5678571428571428,0.2,0.6363636363636364,5,0.8181818181818182
E2mix,beta_0.7,s579,player2,39,25,19,14,5,3,11,5,0.6875,0.7368421052631579,0.426984126984127,0.2222222222222222,0.7368421052631579,10,0.8421052631578947
E2mix,beta_0.7,s580,player2,37,57,48,28,20,1,27,20,0.574468085106383,0.5833333333333334,0.3434650455927051,0.3191489361702128,0.5833333333333334,5,0.7916666666666666
E2mix,beta_0.7,s581,player2,53,62,43,25,18,2,23,18,0.5609756097560976,0.5813953488372093,0.11952380952380948,0.42857142857142855,0.5813953488372093,7,0.5581395348837209
E2mix,beta_0.7,s582,player2,13,34,28,19,9,1,18,9,0.6666666666666666,0.6785714285714286,-0.018843404808317032,0.4444444444444444,0.6785714285714286,6,0.6071428571428571
E2mix,beta_0.7,s583,player2,33,40,32,21,11,3,18,11,0.6206896551724138,0.65625,-0.0724759111855886,0.4838709677419355,0.65625,8,0.53125
E2mix,beta_0.7,s584,player2,47,78,60,36,24,4,32,24,0.5714285714285714,0.6,0.36440677966101687,0.3050847457627119,0.6,9,0.7666666666666667
E2mix,beta_0.7,s585,player2,37,62,52,31,21,4,27,21,0.5625,0.5961538461538461,0.3484533598385591,0.3137254901960784,0.5961538461538461,11,0.7884615384615384
E2mix,beta_0.7,s586,player2,33,30,19,15,4,1,14,4,0.7777777777777778,0.7894736842105263,0.6657407407407407,0.1111111111111111,0.7894736842105263,11,1
E2mix,beta_0.7,s587,player2,65,77,51,31,20,5,26,20,0.5652173913043478,0.6078431372549019,-0.090741935483871,0.52,0.6078431372549019,6,0.5294117647058824
E2mix,beta_0.7,s588,player2,47,63,49,30,19,4,26,19,0.5777777777777777,0.6122448979591837,0.12244152046783618,0.4166666666666667,0.6122448979591837,6,0.5714285714285714
E2mix,beta_0.7,s589,player2,31,42,38,22,16,1,21,16,0.5675675675675675,0.5789473684210527,-0.1641584766584765,0.5675675675675675,0.5789473684210527,6,0.47368421052631576
E2mix,beta_0.7,s590,player2,31,46,27,19,8,2,17,8,0.68,0.7037037037037037,0.07768218623481782,0.38461538461538464,0.7037037037037037,7,0.5555555555555556
E2mix,beta_0.7,s591,player2,33,38,28,16,12,1,15,12,0.5555555555555556,0.5714285714285714,-0.36111111111111116,0.6666666666666666,0.5714285714285714,5,0.32142857142857145
E2mix,beta_0.7,s592,player2,19,35,26,19,7,1,18,7,0.72,0.7307692307692307,0.18676691729323325,0.32,0.7307692307692307,10,0.7307692307692307
E2mix,beta_0.7,s593,player2,29,58,48,28,20,4,24,20,0.5454545454545454,0.5833333333333334,-0.09422492401215798,0.5319148936170213,0.5833333333333334,6,0.4375
E2mix,beta_0.7,s594,player2,45,80,75,43,32,1,42,32,0.5675675675675675,0.5733333333333334,0.33709145191703327,0.32432432432432434,0.5733333333333334,8,0.7466666666666667
E2mix,beta_0.7,s595,player2,17,35,25,17,8,3,14,8,0.6363636363636364,0.68,0.4255514705882353,0.25,0.68,7,0.84
E2mix,beta_0.7,s596,player2,35,24,15,12,3,2,10,3,0.7692307692307693,0.8,0.5535714285714286,0.14285714285714285,0.8,9,1
E2mix,beta_0.7,s597,player2,25,28,20,12,8,0,12,8,0.6,0.6,0.6710526315789473,0.15789473684210525,0.6,7,1
E2mix,beta_0.7,s598,player2,37,62,52,29,23,3,26,23,0.5306122448979592,0.5576923076923077,0.085868830290737,0.45098039215686275,0.5576923076923077,9,0.6153846153846154
E2mix,beta_0.7,s599,player2,19,26,24,17,7,2,15,7,0.6818181818181818,0.7083333333333334,-0.2626963829009865,0.5217391304347826,0.7083333333333334,4,0.5416666666666666
E2mix,beta_0.7,s600,player2,23,58,45,28,17,3,25,17,0.5952380952380952,0.6222222222222222,0.08147918258212372,0.4318181818181818,0.6222222222222222,6,0.6222222222222222
E2mix,beta_0.7,s601,player2,33,55,47,28,19,3,25,19,0.5681818181818182,0.5957446808510638,-0.30886319058515865,0.6304347826086957,0.5957446808510638,5,0.3829787234042553
E2mix,beta_0.7,s602,player2,39,48,35,22,13,4,18,13,0.5806451612903226,0.6285714285714286,0.24413821472644992,0.35294117647058826,0.6285714285714286,8,0.6571428571428571
E2mix,beta_0.7,s603,player2,47,73,57,34,23,5,29,23,0.5576923076923077,0.5964912280701754,-0.446736846912678,0.6964285714285714,0.5964912280701754,6,0.2982456140350877
E2mix,beta_0.7,s604,player2,41,24,14,11,3,2,9,3,0.75,0.7857142857142857,-0.14219114219114215,0.38461538461538464,0.7857142857142857,9,0.6428571428571429
E2mix,beta_0.7,s605,player2,31,57,33,20,13,3,17,13,0.5666666666666667,0.6060606060606061,-0.11256009615384621,0.53125,0.6060606060606061,5,0.5454545454545454
E2mix,beta_0.7,s606,player2,25,36,28,18,10,2,16,10,0.6153846153846154,0.6428571428571429,0.032098765432098775,0.4444444444444444,0.6428571428571429,7,0.5714285714285714
E2mix,beta_0.7,s607,player2,15,20,15,13,2,3,10,2,0.8333333333333334,0.8666666666666667,-0.2362637362637363,0.2857142857142857,0.8666666666666667,7,0.8
E2mix,beta_0.7,s608,player2,35,40,35,22,13,4,18,13,0.5806451612903226,0.6285714285714286,0.24413821472644992,0.35294117647058826,0.6285714285714286,7,0.6857142857142857
E2mix,beta_0.7,s609,player2,33,31,19,13,6,0,13,6,0.6842105263157895,0.6842105263157895,-0.41417378917378933,0.6111111111111112,0.6842105263157895,6,0.47368421052631576
E2mix,beta_0.7,s610,player2,17,32,29,20,9,2,18,9,0.6666666666666666,0.6896551724137931,-0.0011904761904761862,0.42857142857142855,0.6896551724137931,10,0.5172413793103449
E2mix,beta_0.7,s611,player2,41,42,25,19,6,4,15,6,0.7142857142857143,0.76,0.5431286549707603,0.16666666666666666,0.76,15,0.8
E2mix,beta_0.7,s612,player2,37,54,50,30,20,3,27,20,0.574468085106383,0.6,-0.06292517006802734,0.5102040816326531,0.6,8,0.46
E2mix,beta_0.7,s613,player2,29,78,54,30,24,2,28,24,0.5384615384615384,0.5555555555555556,-0.06981132075471708,0.5283018867924528,0.5555555555555556,6,0.48148148148148145
E2mix,beta_0.7,s614,player2,23,27,22,14,8,1,13,8,0.6190476190476191,0.6363636363636364,-0.23469387755102034,0.5714285714285714,0.6363636363636364,5,0.4090909090909091
E2mix,beta_0.7,s615,player2,25,66,52,28,24,2,26,24,0.52,0.5384615384615384,0.09267040149393091,0.45098039215686275,0.5384615384615384,9,0.6153846153846154
E2mix,beta_0.7,s616,player2,29,35,18,12,6,1,11,6,0.6470588235294118,0.6666666666666666,-0.32352941176470584,0.5882352941176471,0.6666666666666666,4,0.3888888888888889
E2mix,beta_0.7,s617,player2,23,27,22,17,5,0,17,5,0.7727272727272727,0.7727272727272727,0.1865546218487395,0.2857142857142857,0.7727272727272727,12,0.8181818181818182
E2mix,beta_0.7,s618,player2,57,84,70,38,32,6,32,32,0.5,0.5428571428571428,-0.43080186880244087,0.7101449275362319,0.5428571428571428,6,0.21428571428571427
E2mix,beta_0.7,s619,player2,29,54,44,25,19,4,21,19,0.525,0.5681818181818182,0.14692778457772337,0.4186046511627907,0.5681818181818182,7,0.5454545454545454
E2mix,beta_0.7,s620,player2,43,55,50,29,21,4,25,21,0.5434782608695652,0.58,-0.25666029958781533,0.6122448979591837,0.58,5,0.36
E2mix,beta_0.7,s621,player2,29,35,29,18,11,3,15,11,0.5769230769230769,0.6206896551724138,0.6966089466089467,0.14285714285714285,0.6206896551724138,8,1
E2mix,beta_0.7,s622,player2,27,31,20,17,3,3,14,3,0.8235294117647058,0.85,0.17440660474716208,0.21052631578947367,0.85,9,0.8
E2mix,beta_0.7,s623,player2,19,29,23,15,8,2,13,8,0.6190476190476191,0.6521739130434783,-0.20227272727272716,0.5454545454545454,0.6521739130434783,5,0.5217391304347826
E2mix,beta_0.7,s624,player2,43,42,33,20,13,2,18,13,0.5806451612903226,0.6060606060606061,0.2146634615384615,0.375,0.6060606060606061,7,0.6060606060606061
E2mix,beta_0.7,s625,player2,37,24,17,12,5,1,11,5,0.6875,0.7058823529411765,-0.20416666666666683,0.5,0.7058823529411765,7,0.4117647058823529
E2mix,beta_0.7,s626,player2,23,22,12,7,5,1,6,5,0.5454545454545454,0.5833333333333334,-0.12207792207792201,0.5454545454545454,0.5833333333333334,3,0.25
E2mix,beta_0.7,s627,player2,19,24,19,13,6,0,13,6,0.6842105263157895,0.6842105263157895,-0.028490028490028463,0.4444444444444444,0.6842105263157895,8,0.5789473684210527
E2mix,beta_0.7,s628,player2,53,46,30,20,10,4,16,10,0.6153846153846154,0.6666666666666666,0.22413793103448276,0.3448275862068966,0.6666666666666666,9,0.7
E2mix,beta_0.7,s629,player2,39,55,38,24,14,3,21,14,0.6,0.631578947368421,0.012709137709137619,0.4594594594594595,0.631578947368421,6,0.5263157894736842
E2mix,beta_0.7,s630,player2,21,27,24,13,11,1,12,11,0.5217391304347826,0.5416666666666666,-0.13833992094861647,0.5652173913043478,0.5416666666666666,6,0.4583333333333333
E2mix,beta_0.7,s631,player2,41,69,41,24,17,4,20,17,0.5405405405405406,0.5853658536585366,0.1244791666666667,0.425,0.5853658536585366,7,0.5853658536585366
E2mix,beta_0.7,s632,player2,43,55,41,23,18,3,20,18,0.5263157894736842,0.5609756097560976,-0.16736111111111107,0.575,0.5609756097560976,4,0.4146341463414634
E2mix,beta_0.7,s633,player2,35,48,38,23,15,2,21,15,0.5833333333333334,0.6052631578947368,0.03846455150802974,0.4594594594594595,0.6052631578947368,7,0.5789473684210527
E2mix,beta_0.7,s634,player2,21,35,26,16,10,1,15,10,0.6,0.6153846153846154,0.32399999999999995,0.32,0.6153846153846154,8,0.7307692307692307
E2mix,beta_0.7,s635,player2,39,65,51,31,20,5,26,20,0.5652173913043478,0.6078431372549019,-0.006838709677419397,0.48,0.6078431372549019,7,0.5098039215686274
E2mix,beta_0.7,s636,player2,53,73,62,36,26,5,31,26,0.543859649122807,0.5806451612903226,0.22576012330110695,0.3770491803278688,0.5806451612903226,7,0.6935483870967742
E2mix,beta_0.7,s637,player2,47,85,62,36,26,5,31,26,0.543859649122807,0.5806451612903226,0.3267479333053104,0.32786885245901637,0.5806451612903226,8,0.7741935483870968
E2mix,beta_0.7,s638,player2,37,60,49,30,19,3,27,19,0.5869565217391305,0.6122448979591837,0.21019736842105263,0.375,0.6122448979591837,8,0.6938775510204082
E2mix,beta_0.7,s639,player2,37,46,35,21,14,2,19,14,0.5757575757575758,0.6,0.1421568627450981,0.4117647058823529,0.6,8,0.6857142857142857
E2mix,beta_0.7,s640,player2,29,41,34,20,14,3,17,14,0.5483870967741935,0.5882352941176471,0.06168831168831168,0.45454545454545453,0.5882352941176471,6,0.5588235294117647
E2mix,beta_0.7,s641,player2,33,38,29,19,10,0,19,10,0.6551724137931034,0.6551724137931034,-0.027537593984962472,0.4642857142857143,0.6551724137931034,6,0.5862068965517241
E2mix,beta_0.7,s642,player2,33,29,27,18,9,2,16,9,0.64,0.6666666666666666,0.4807692307692307,0.23076923076923078,0.6666666666666666,9,0.9259259259259259
E2mix,beta_0.7,s643,player2,27,45,34,20,14,1,19,14,0.5757575757575758,0.5882352941176471,-0.3136363636363637,0.6363636363636364,0.5882352941176471,6,0.35294117647058826
E2mix,beta_0.7,s644,player2,27,46,36,23,13,3,20,13,0.6060606060606061,0.6388888888888888,0.2569517439082657,0.34285714285714286,0.6388888888888888,8,0.7222222222222222
E2mix,beta_0.7,s645,player2,43,61,53,31,22,4,27,22,0.5510204081632653,0.5849056603773585,-0.06929562373110776,0.5192307692307693,0.5849056603773585,5,0.4528301886792453
E2mix,beta_0.7,s646,player2,27,27,22,15,7,3,12,7,0.631578947368421,0.6818181818181818,0.3414965986394559,0.2857142857142857,0.6818181818181818,8,0.6363636363636364
E2mix,beta_0.7,s647,player2,25,21,15,13,2,0,13,2,0.8666666666666667,0.8666666666666667,0.07280219780219765,0.21428571428571427,0.8666666666666667,7,0.8666666666666667
E2mix,beta_0.7,s648,player2,47,92,67,37,30,4,33,30,0.5238095238095238,0.5522388059701493,0.32597597597597605,0.3333333333333333,0.5522388059701493,6,0.7761194029850746
E2mix,beta_0.7,s649,player2,13,18,12,11,1,0,11,1,0.9166666666666666,0.9166666666666666,0.4049586776859506,0.09090909090909091,0.9166666666666666,11,0.9166666666666666
E2mix,beta_0.7,s650,player2,19,30,26,19,7,2,17,7,0.7083333333333334,0.7307692307692307,-0.016541353383458635,0.4,0.7307692307692307,11,0.4230769230769231
E2mix,beta_0.7,s651,player2,25,28,19,14,5,0,14,5,0.7368421052631579,0.7368421052631579,-0.14603174603174596,0.4444444444444444,0.7368421052631579,7,0.5263157894736842
E2mix,beta_0.7,s652,player2,41,35,27,18,9,5,13,9,0.5909090909090909,0.6666666666666666,0.13461538461538458,0.38461538461538464,0.6666666666666666,7,0.5555555555555556
E2mix,beta_0.7,s653,player2,17,32,27,18,9,1,17,9,0.6538461538461539,0.6666666666666666,-0.03846153846153855,0.46153846153846156,0.6666666666666666,6,0.5555555555555556
E2mix,beta_0.7,s654,player2,57,71,50,31,19,4,27,19,0.5869565217391305,0.62,0.30702331866532695,0.32653061224489793,0.62,10,0.72
E2mix,beta_0.7,s655,player2,23,24,19,15,4,2,13,4,0.7647058823529411,0.7894736842105263,-0.002777777777777768,0.3333333333333333,0.7894736842105263,7,0.6842105263157895
E2mix,beta_0.7,s656,player2,59,80,55,33,22,5,28,22,0.56,0.6,-0.08024691358024683,0.5185185185185185,0.6,8,0.5272727272727272
E2mix,beta_0.7,s657,player2,23,44,32,22,10,1,21,10,0.6774193548387096,0.6875,-0.05102639296187683,0.45161290322580644,0.6875,7,0.5
E2mix,beta_0.7,s658,player2,25,39,25,18,7,2,16,7,0.6956521739130435,0.72,0.17328042328042337,0.3333333333333333,0.72,7,0.52
E2mix,beta_0.7,s659,player2,43,35,25,15,10,1,14,10,0.5833333333333334,0.6,0.13194444444444442,0.4166666666666667,0.6,5,0.72
E2mix,beta_0.7,s660,player2,35,51,38,23,15,1,22,15,0.5945945945945946,0.6052631578947368,0.20814727771249508,0.3783783783783784,0.6052631578947368,9,0.6842105263157895
E2mix,beta_0.7,s661,player2,69,48,37,24,13,5,19,13,0.59375,0.6486486486486487,0.14681267806267806,0.3888888888888889,0.6486486486486487,7,0.7567567567567568
E2mix,beta_0.7,s662,player2,51,58,41,27,14,4,23,14,0.6216216216216216,0.6585365853658537,-0.11177248677248675,0.5,0.6585365853658537,5,0.5121951219512195
E2mix,beta_0.7,s663,player2,43,58,48,26,22,1,25,22,0.5319148936170213,0.5416666666666666,0.014432376134503877,0.48936170212765956,0.5416666666666666,9,0.4791666666666667
E2mix,beta_0.7,s664,player2,45,47,38,27,11,4,23,11,0.6764705882352942,0.7105263157894737,0.0801710801710801,0.3783783783783784,0.7105263157894737,13,0.6578947368421053
E2mix,beta_0.7,s665,player2,41,51,42,24,18,2,22,18,0.55,0.5714285714285714,0.2032520325203252,0.3902439024390244,0.5714285714285714,4,0.6904761904761905
E2mix,beta_0.7,s666,player2,17,20,14,11,3,1,10,3,0.7692307692307693,0.7857142857142857,0.3146853146853147,0.23076923076923078,0.7857142857142857,8,0.7857142857142857
E2mix,beta_0.7,s667,player2,47,51,38,23,15,6,17,15,0.53125,0.6052631578947368,0.1515863689776733,0.40540540540540543,0.6052631578947368,5,0.7105263157894737
E2mix,beta_0.7,s668,player2,41,88,70,40,30,3,37,30,0.5522388059701493,0.5714285714285714,0.20108695652173902,0.391304347826087,0.5714285714285714,8,0.7
E2mix,beta_0.7,s669,player2,31,41,38,24,14,2,22,14,0.6111111111111112,0.631578947368421,-0.33574646074646064,0.6216216216216216,0.631578947368421,6,0.3157894736842105
E2mix,beta_0.7,s670,player2,29,44,39,25,14,3,22,14,0.6111111111111112,0.6410256410256411,-0.029248120300751967,0.47368421052631576,0.6410256410256411,8,0.48717948717948717
E2mix,beta_0.7,s671,player2,57,82,62,39,23,7,32,23,0.5818181818181818,0.6290322580645161,0.262349909534514,0.3442622950819672,0.6290322580645161,8,0.6774193548387096
E2mix,beta_0.7,s672,player2,49,38,24,19,5,2,17,5,0.7727272727272727,0.7916666666666666,0.20915331807780335,0.2608695652173913,0.7916666666666666,10,0.875
E2mix,beta_0.7,s673,player2,17,26,24,17,7,1,16,7,0.6956521739130435,0.7083333333333334,0.5791012056996712,0.17391304347826086,0.7083333333333334,9,0.9166666666666666
E2mix,beta_0.7,s674,player2,59,70,55,32,23,6,26,23,0.5306122448979592,0.5818181818181818,0.010542471819645849,0.48148148148148145,0.5818181818181818,7,0.5636363636363636
E2mix,beta_0.7,s675,player2,21,20,14,10,4,2,8,4,0.6666666666666666,0.7142857142857143,0.24615384615384617,0.3076923076923077,0.7142857142857143,7,0.5
E2mix,beta_0.7,s676,player2,27,33,26,14,12,0,14,12,0.5384615384615384,0.5384615384615384,0.5171428571428571,0.24,0.5384615384615384,6,0.8076923076923077
E2mix,beta_0.7,s677,player2,33,57,41,27,14,4,23,14,0.6216216216216216,0.6585365853658537,-0.0005952380952380931,0.45,0.6585365853658537,12,0.5853658536585366
E2mix,beta_0.7,s678,player2,41,37,32,20,12,2,18,12,0.6,0.625,-0.2387096774193549,0.5806451612903226,0.625,6,0.46875
E2mix,beta_0.7,s679,player2,29,42,33,21,12,2,19,12,0.6129032258064516,0.6363636363636364,0.3247767857142857,0.3125,0.6363636363636364,7,0.7272727272727273
E2mix,beta_0.7,s680,player2,15,31,21,14,7,0,14,7,0.6666666666666666,0.6666666666666666,0.55,0.2,0.6666666666666666,7,0.9047619047619048
E2mix,beta_0.7,s681,player2,15,23,17,13,4,2,11,4,0.7333333333333333,0.7647058823529411,-0.04206730769230749,0.375,0.7647058823529411,6,0.6470588235294118
E2mix,beta_0.7,s682,player2,41,58,41,24,17,3,21,17,0.5526315789473685,0.5853658536585366,-0.030024509803921573,0.5,0.5853658536585366,8,0.4634146341463415
E2mix,beta_0.7,s683,player2,41,41,36,22,14,3,19,14,0.5757575757575758,0.6111111111111112,-0.02189239332096471,0.4857142857142857,0.6111111111111112,6,0.4166666666666667
