experiment,condition,seed,winner,turns,commandCount,adCount,A,D,fires,towardMoves,awayMoves,aMove,aAll,c,switchRate,pA,maxRun,fractionInRunsGTE3
E2mix,beta_0.6,s82,player2,25,40,22,13,9,2,11,9,0.55,0.5909090909090909,-0.37891737891737876,0.6666666666666666,0.5909090909090909,3,0.2727272727272727
E2mix,beta_0.6,s83,player2,53,88,76,44,32,5,39,32,0.5492957746478874,0.5789473684210527,0.015454545454545499,0.48,0.5789473684210527,7,0.5263157894736842
E2mix,beta_0.6,s84,player2,19,23,14,12,2,0,12,2,0.8571428571428571,0.8571428571428571,0.3717948717948719,0.15384615384615385,0.8571428571428571,10,0.7142857142857143
E2mix,beta_0.6,s85,player2,37,76,61,37,24,4,33,24,0.5789473684210527,0.6065573770491803,-0.0475788288288288,0.5,0.6065573770491803,9,0.4262295081967213
E2mix,beta_0.6,s86,player2,19,46,32,22,10,2,20,10,0.6666666666666666,0.6875,0.3994134897360704,0.25806451612903225,0.6875,7,0.8125
E2mix,beta_0.6,s87,player2,57,65,48,31,17,6,25,17,0.5952380952380952,0.6458333333333334,0.06980499818321284,0.425531914893617,0.6458333333333334,8,0.6666666666666666
E2mix,beta_0.6,s88,player2,25,27,22,17,5,1,16,5,0.7619047619047619,0.7727272727272727,0.1865546218487395,0.2857142857142857,0.7727272727272727,9,0.8181818181818182
E2mix,beta_0.6,s89,player2,31,47,41,26,15,4,22,15,0.5945945945945946,0.6341463414634146,0.46121794871794874,0.25,0.6341463414634146,9,0.7804878048780488
E2mix,beta_0.6,s90,player2,17,28,22,16,6,0,16,6,0.7272727272727273,0.7272727272727273,0.1597222222222222,0.3333333333333333,0.7272727272727273,8,0.6363636363636364
E2mix,beta_0.6,s91,player2,63,62,52,32,20,4,28,20,0.5833333333333334,0.6153846153846154,0.08872549019607834,0.43137254901960786,0.6153846153846154,6,0.6153846153846154
E2mix,beta_0.6,s92,player2,59,64,46,29,17,4,25,17,0.5952380952380952,0.6304347826086957,0.04620238900157769,0.4444444444444444,0.6304347826086957,6,0.6304347826086957
E2mix,beta_0.6,s93,player2,45,70,51,34,17,7,27,17,0.6136363636363636,0.6666666666666666,0.010000000000000009,0.44,0.6666666666666666,6,0.7058823529411765
E2mix,beta_0.6,s94,player2,39,50,42,26,16,2,24,16,0.6,0.6190476190476191,0.06918386491557227,0.43902439024390244,0.6190476190476191,6,0.5476190476190477
E2mix,beta_0.6,s95,player2,39,54,40,26,14,5,21,14,0.6,0.65,-0.1270780501549733,0.5128205128205128,0.65,7,0.45
E2mix,beta_0.6,s96,player2,31,48,39,24,15,3,21,15,0.5833333333333334,0.6153846153846154,0.05493421052631575,0.4473684210526316,0.6153846153846154,9,0.5641025641025641
E2mix,beta_0.6,s97,player2,39,48,41,29,12,5,24,12,0.6666666666666666,0.7073170731707317,-0.08685344827586206,0.45,0.7073170731707317,14,0.4146341463414634
E2mix,beta_0.6,s98,player2,47,45,32,22,10,3,19,10,0.6551724137931034,0.6875,0.24926686217008798,0.3225806451612903,0.6875,9,0.84375
E2mix,beta_0.6,s99,player2,33,21,14,9,5,1,8,5,0.6153846153846154,0.6428571428571429,-0.005128205128205332,0.46153846153846156,0.6428571428571429,4,0.7142857142857143
E2mix,beta_0.6,s100,player2,25,34,21,17,4,3,14,4,0.7777777777777778,0.8095238095238095,0.02720588235294119,0.3,0.8095238095238095,12,0.5714285714285714
E2mix,beta_0.6,s101,player2,33,66,48,30,18,5,25,18,0.5813953488372093,0.625,0.273758865248227,0.3404255319148936,0.625,10,0.7291666666666666
E2mix,beta_0.6,s102,player2,25,35,25,19,6,2,17,6,0.7391304347826086,0.76,0.5431286549707603,0.16666666666666666,0.76,12,0.92
E2mix,beta_0.6,s103,player2,23,40,33,23,10,2,21,10,0.6774193548387096,0.696969696969697,0.2601902173913043,0.3125,0.696969696969697,13,0.7272727272727273
E2mix,beta_0.6,s104,player2,80,69,51,32,19,6,26,19,0.5777777777777777,0.6274509803921569,0.14440789473684212,0.4,0.6274509803921569,6,0.7647058823529411
E2mix,beta_0.6,s105,player2,31,33,22,16,6,4,12,6,0.6666666666666666,0.7272727272727273,-0.44047619047619047,0.5714285714285714,0.7272727272727273,4,0.36363636363636365
E2mix,beta_0.6,s106,player2,45,44,30,18,12,3,15,12,0.5555555555555556,0.6,-0.005747126436781658,0.4827586206896552,0.6,6,0.5
E2mix,beta_0.6,s107,player2,45,56,40,31,9,8,23,9,0.71875,0.775,0.11772814998621428,0.3076923076923077,0.775,12,0.775
E2mix,beta_0.6,s108,player2,31,50,31,20,11,3,17,11,0.6071428571428571,0.6451612903225806,-0.1648484848484848,0.5333333333333333,0.6451612903225806,6,0.5483870967741935
E2mix,beta_0.6,s109,player2,31,30,27,17,10,3,14,10,0.5833333333333334,0.6296296296296297,0.17533936651583704,0.38461538461538464,0.6296296296296297,5,0.6296296296296297
E2mix,beta_0.6,s110,player2,41,57,46,29,17,4,25,17,0.5952380952380952,0.6304347826086957,-0.0014874915483433782,0.4666666666666667,0.6304347826086957,6,0.43478260869565216
E2mix,beta_0.6,s111,player2,29,44,27,17,10,4,13,10,0.5652173913043478,0.6296296296296297,-0.07205882352941173,0.5,0.6296296296296297,5,0.4444444444444444
E2mix,beta_0.6,s112,player2,39,43,34,23,11,3,20,11,0.6451612903225806,0.6764705882352942,-0.2461372619475386,0.5454545454545454,0.6764705882352942,5,0.4117647058823529
E2mix,beta_0.6,s113,player2,23,25,19,15,4,0,15,4,0.7894736842105263,0.7894736842105263,-0.337037037037037,0.4444444444444444,0.7894736842105263,7,0.631578947368421
E2mix,beta_0.6,s114,player2,33,40,27,19,8,2,17,8,0.68,0.7037037037037037,0.07768218623481782,0.38461538461538464,0.7037037037037037,6,0.7037037037037037
E2mix,beta_0.6,s115,player2,33,68,54,31,23,4,27,23,0.54,0.5740740740740741,0.0354335917859695,0.4716981132075472,0.5740740740740741,6,0.4074074074074074
E2mix,beta_0.6,s116,player2,33,42,36,28,8,4,24,8,0.75,0.7777777777777778,0.008163265306122436,0.34285714285714286,0.7777777777777778,7,0.6666666666666666
E2mix,beta_0.6,s117,player2,39,66,51,32,19,4,28,19,0.5957446808510638,0.6274509803921569,-0.2833881578947368,0.6,0.6274509803921569,7,0.3137254901960784
E2mix,beta_0.6,s118,player2,37,54,27,21,6,6,15,6,0.7142857142857143,0.7777777777777778,0.22115384615384615,0.2692307692307692,0.7777777777777778,14,0.7037037037037037
E2mix,beta_0.6,s119,player2,37,48,35,22,13,2,20,13,0.6060606060606061,0.6285714285714286,-0.1337926779103249,0.5294117647058824,0.6285714285714286,5,0.42857142857142855
E2mix,beta_0.6,s120,player2,21,48,36,23,13,4,19,13,0.59375,0.6388888888888888,0.009268991877687704,0.45714285714285713,0.6388888888888888,8,0.5833333333333334
E2mix,beta_0.6,s121,player2,65,114,83,50,33,8,42,33,0.56,0.6024096385542169,0.28716925351071687,0.34146341463414637,0.6024096385542169,8,0.7710843373493976
E2mix,beta_0.6,s122,player2,27,60,33,21,12,2,19,12,0.6129032258064516,0.6363636363636364,0.1897321428571429,0.375,0.6363636363636364,5,0.6363636363636364
E2mix,beta_0.6,s123,player2,53,58,48,32,16,5,27,16,0.627906976744186,0.6666666666666666,-0.14893617021276584,0.5106382978723404,0.6666666666666666,8,0.4375
E2mix,beta_0.6,s124,player2,29,39,32,21,11,1,20,11,0.6451612903225806,0.65625,0.2850160592096076,0.3225806451612903,0.65625,7,0.75
E2mix,beta_0.6,s125,player2,35,47,39,24,15,4,20,15,0.5714285714285714,0.6153846153846154,-0.2786184210526317,0.6052631578947368,0.6153846153846154,6,0.358974358974359
E2mix,beta_0.6,s126,player2,41,53,42,25,17,6,19,17,0.5277777777777778,0.5952380952380952,-0.21480631276900986,0.5853658536585366,0.5952380952380952,5,0.38095238095238093
E2mix,beta_0.6,s127,player2,21,33,28,25,3,1,24,3,0.8888888888888888,0.8928571428571429,-0.16148148148148178,0.2222222222222222,0.8928571428571429,21,0.75
E2mix,beta_0.6,s128,player1,38,94,81,46,35,7,39,35,0.527027027027027,0.5679012345679012,0.3123175465838509,0.3375,0.5679012345679012,10,0.7654320987654321
E2mix,beta_0.6,s129,player2,35,34,25,15,10,4,11,10,0.5238095238095238,0.6,-0.1284722222222221,0.5416666666666666,0.6,5,0.32
E2mix,beta_0.6,s130,player2,43,81,72,42,30,5,37,30,0.5522388059701493,0.5833333333333334,0.159758551307847,0.4084507042253521,0.5833333333333334,6,0.5694444444444444
E2mix,beta_0.6,s131,player2,33,47,30,20,10,2,18,10,0.6428571428571429,0.6666666666666666,0.06896551724137934,0.41379310344827586,0.6666666666666666,5,0.6666666666666666
E2mix,beta_0.6,s132,player2,37,17,11,8,3,2,6,3,0.6666666666666666,0.7272727272727273,-0.5125000000000002,0.6,0.7272727272727273,3,0.2727272727272727
E2mix,beta_0.6,s133,player2,33,46,37,23,14,3,20,14,0.5882352941176471,0.6216216216216216,0.23235852311939276,0.3611111111111111,0.6216216216216216,5,0.6216216216216216
E2mix,beta_0.6,s134,player2,43,61,52,33,19,3,30,19,0.6122448979591837,0.6346153846153846,-0.01472933671076082,0.47058823529411764,0.6346153846153846,7,0.5384615384615384
E2mix,beta_0.6,s135,player2,19,22,17,16,1,0,16,1,0.9411764705882353,0.9411764705882353,-0.12890624999999978,0.125,0.9411764705882353,10,0.9411764705882353
E2mix,beta_0.6,s136,player2,33,33,25,19,6,2,17,6,0.7391304347826086,0.76,-0.14217836257309946,0.4166666666666667,0.76,6,0.52
E2mix,beta_0.6,s137,player2,29,28,22,17,5,2,15,5,0.75,0.7727272727272727,0.1865546218487395,0.2857142857142857,0.7727272727272727,12,0.5454545454545454
E2mix,beta_0.6,s138,player2,23,31,19,12,7,0,12,7,0.631578947368421,0.631578947368421,-0.3131613756613758,0.6111111111111112,0.631578947368421,4,0.3684210526315789
E2mix,beta_0.6,s139,player2,57,86,68,39,29,3,36,29,0.5538461538461539,0.5735294117647058,0.14570384153503046,0.417910447761194,0.5735294117647058,7,0.6764705882352942
E2mix,beta_0.6,s140,player2,45,89,67,42,25,7,35,25,0.5833333333333334,0.6268656716417911,0.09313131313131306,0.42424242424242425,0.6268656716417911,8,0.5970149253731343
E2mix,beta_0.6,s141,player2,51,50,31,21,10,6,15,10,0.6,0.6774193548387096,-0.06777777777777771,0.4666666666666667,0.6774193548387096,7,0.5806451612903226
E2mix,beta_0.6,s142,player2,35,46,34,22,12,4,18,12,0.6,0.6470588235294118,-0.06152433425160697,0.48484848484848486,0.6470588235294118,9,0.47058823529411764
E2mix,beta_0.6,s143,player2,25,32,23,16,7,2,14,7,0.6666666666666666,0.6956521739130435,-0.28814935064935066,0.5454545454545454,0.6956521739130435,6,0.5217391304347826
E2mix,beta_0.6,s144,player2,21,32,25,16,9,2,14,9,0.6086956521739131,0.64,0.18619791666666663,0.375,0.64,8,0.72
E2mix,beta_0.6,s145,player2,45,50,35,23,12,6,17,12,0.5862068965517241,0.6571428571428571,-0.43595481670929237,0.6470588235294118,0.6571428571428571,6,0.2571428571428571
E2mix,beta_0.6,s146,player2,29,41,33,21,12,2,19,12,0.6129032258064516,0.6363636363636364,-0.3504464285714286,0.625,0.6363636363636364,4,0.21212121212121213
E2mix,beta_0.6,s147,player2,43,40,31,20,11,2,18,11,0.6206896551724138,0.6451612903225806,0.4175757575757576,0.26666666666666666,0.6451612903225806,8,0.8709677419354839
E2mix,beta_0.6,s148,player2,45,37,29,20,9,3,17,9,0.6538461538461539,0.6896551724137931,-0.0011904761904761862,0.42857142857142855,0.6896551724137931,6,0.5862068965517241
E2mix,beta_0.6,s149,player2,19,16,13,10,3,1,9,3,0.75,0.7692307692307693,0.5305555555555556,0.16666666666666666,0.7692307692307693,6,1
E2mix,beta_0.6,s150,player2,23,20,11,11,0,2,9,0,1,1,1,0,1,11,1
E2mix,beta_0.6,s151,player2,31,45,37,24,13,3,21,13,0.6176470588235294,0.6486486486486487,0.14681267806267806,0.3888888888888889,0.6486486486486487,7,0.5405405405405406
E2mix,beta_0.6,s152,player2,45,52,38,24,14,5,19,14,0.5757575757575758,0.631578947368421,-0.04536679536679533,0.4864864864864865,0.631578947368421,8,0.4473684210526316
E2mix,beta_0.6,s153,player2,51,50,41,24,17,4,20,17,0.5405405405405406,0.5853658536585366,-0.13302696078431375,0.55,0.5853658536585366,4,0.4146341463414634
E2mix,beta_0.6,s154,player2,37,33,23,15,8,3,12,8,0.6,0.6521739130434783,0.29867424242424245,0.3181818181818182,0.6521739130434783,6,0.8695652173913043
E2mix,beta_0.6,s155,player2,41,24,14,11,3,1,10,3,0.7692307692307693,0.7857142857142857,-0.3706293706293706,0.46153846153846156,0.7857142857142857,4,0.7142857142857143
E2mix,beta_0.6,s156,player2,67,62,48,31,17,7,24,17,0.5853658536585366,0.6458333333333334,0.1163147482740522,0.40425531914893614,0.6458333333333334,12,0.5833333333333334
E2mix,beta_0.6,s157,player2,35,65,44,30,14,3,27,14,0.6585365853658537,0.6818181818181818,0.35681063122923595,0.27906976744186046,0.6818181818181818,10,0.8636363636363636
E2mix,beta_0.6,s158,player2,29,48,37,22,15,2,20,15,0.5714285714285714,0.5945945945945946,-0.6132996632996632,0.7777777777777778,0.5945945945945946,3,0.16216216216216217
E2mix,beta_0.6,s159,player2,49,68,60,34,26,3,31,26,0.543859649122807,0.5666666666666667,0.06818007515913793,0.4576271186440678,0.5666666666666667,6,0.5166666666666667
E2mix,beta_0.6,s160,player2,25,32,25,18,7,2,16,7,0.6956521739130435,0.72,-0.03339947089947093,0.4166666666666667,0.72,9,0.52
E2mix,beta_0.6,s161,player2,37,49,38,24,14,4,20,14,0.5882352941176471,0.631578947368421,0.012709137709137619,0.4594594594594595,0.631578947368421,6,0.631578947368421
E2mix,beta_0.6,s162,player2,55,77,63,36,27,3,33,27,0.55,0.5714285714285714,0.1108870967741935,0.43548387096774194,0.5714285714285714,7,0.6349206349206349
E2mix,beta_0.6,s163,player2,41,46,35,23,12,4,19,12,0.6129032258064516,0.6571428571428571,-0.04433077578857625,0.47058823529411764,0.6571428571428571,7,0.5714285714285714
E2mix,beta_0.6,s164,player2,11,15,12,11,1,0,11,1,0.9166666666666666,0.9166666666666666,-0.19008264462809876,0.18181818181818182,0.9166666666666666,6,0.9166666666666666
E2mix,beta_0.6,s165,player2,35,45,36,23,13,4,19,13,0.59375,0.6388888888888888,0.009268991877687704,0.45714285714285713,0.6388888888888888,8,0.6111111111111112
E2mix,beta_0.6,s166,player2,19,20,14,12,2,0,12,2,0.8571428571428571,0.8571428571428571,-0.25641025641025617,0.3076923076923077,0.8571428571428571,8,0.7857142857142857
E2mix,beta_0.6,s167,player2,15,19,12,9,3,0,9,3,0.75,0.75,0.030303030303030276,0.36363636363636365,0.75,4,0.6666666666666666
E2mix,beta_0.6,s168,player2,39,55,40,23,17,3,20,17,0.5405405405405406,0.575,-0.31156141386320413,0.6410256410256411,0.575,4,0.25
E2mix,beta_0.6,s169,player2,31,53,44,29,15,5,24,15,0.6153846153846154,0.6590909090909091,0.1719860999732692,0.37209302325581395,0.6590909090909091,11,0.6590909090909091
E2mix,beta_0.6,s170,player2,47,52,48,29,19,3,26,19,0.5777777777777777,0.6041666666666666,0.2882573271035255,0.3404255319148936,0.6041666666666666,6,0.6875
E2mix,beta_0.6,s171,player2,29,39,30,19,11,1,18,11,0.6206896551724138,0.6333333333333333,0.4060386074905131,0.27586206896551724,0.6333333333333333,7,0.8333333333333334
E2mix,beta_0.6,s172,player2,55,53,47,28,19,3,25,19,0.5681818181818182,0.5957446808510638,0.5486678653154626,0.21739130434782608,0.5957446808510638,9,0.9574468085106383
E2mix,beta_0.6,s173,player2,45,68,62,35,27,3,32,27,0.5423728813559322,0.5645161290322581,0.16644982218752702,0.4098360655737705,0.5645161290322581,6,0.6612903225806451
E2mix,beta_0.6,s174,player2,31,20,13,10,3,1,9,3,0.75,0.7692307692307693,0.061111111111111116,0.3333333333333333,0.7692307692307693,5,0.6923076923076923
E2mix,beta_0.6,s175,player2,37,52,45,27,18,4,23,18,0.5609756097560976,0.6,0.05303030303030298,0.45454545454545453,0.6,5,0.4888888888888889
E2mix,beta_0.6,s176,player2,35,38,28,17,11,3,14,11,0.56,0.6071428571428571,0.06833036244800961,0.4444444444444444,0.6071428571428571,4,0.35714285714285715
E2mix,beta_0.6,s177,player2,35,50,33,21,12,4,17,12,0.5862068965517241,0.6363636363636364,-0.2154017857142856,0.5625,0.6363636363636364,5,0.45454545454545453
E2mix,beta_0.6,s178,player2,23,45,31,21,10,3,18,10,0.6428571428571429,0.6774193548387096,0.23730158730158735,0.3333333333333333,0.6774193548387096,6,0.7419354838709677
E2mix,beta_0.6,s179,player2,37,78,46,29,17,4,25,17,0.5952380952380952,0.6304347826086957,0.18927203065134102,0.37777777777777777,0.6304347826086957,8,0.6086956521739131
E2mix,beta_0.6,s180,player2,27,32,28,18,10,2,16,10,0.6153846153846154,0.6428571428571429,-0.12921810699588487,0.5185185185185185,0.6428571428571429,6,0.4642857142857143
E2mix,beta_0.6,s181,player2,33,33,24,16,8,2,14,8,0.6363636363636364,0.6666666666666666,0.3152173913043478,0.30434782608695654,0.6666666666666666,6,0.875
E2mix,beta_0.6,s182,player2,27,42,36,21,15,3,18,15,0.5454545454545454,0.5833333333333334,-0.057959183673469195,0.5142857142857142,0.5833333333333334,6,0.4722222222222222
E2mix,beta_0.6,s183,player2,63,66,57,35,22,7,28,22,0.56,0.6140350877192983,-0.2809137291280148,0.6071428571428571,0.6140350877192983,4,0.38596491228070173
E2mix,beta_0.6,s184,player2,23,32,30,21,9,3,18,9,0.6666666666666666,0.7,0.014778325123152802,0.41379310344827586,0.7,7,0.6
E2mix,beta_0.6,s185,player2,21,29,23,14,9,1,13,9,0.5909090909090909,0.6086956521739131,-0.04960317460317465,0.5,0.6086956521739131,6,0.43478260869565216
E2mix,beta_0.6,s186,player2,53,85,60,34,26,7,27,26,0.5094339622641509,0.5666666666666667,0.2752511695682184,0.3559322033898305,0.5666666666666667,8,0.6833333333333333
E2mix,beta_0.6,s187,player2,31,38,34,22,12,1,21,12,0.6363636363636364,0.6470588235294118,-0.06152433425160697,0.48484848484848486,0.6470588235294118,6,0.4411764705882353
E2mix,beta_0.6,s188,player2,43,78,55,34,21,5,29,21,0.58,0.6181818181818182,-0.019945015043054237,0.48148148148148145,0.6181818181818182,7,0.4909090909090909
E2mix,beta_0.6,s189,player2,39,58,44,27,17,4,23,17,0.575,0.6136363636363636,0.11719106247150024,0.4186046511627907,0.6136363636363636,7,0.6818181818181818
E2mix,beta_0.6,s190,player1,28,48,32,23,9,7,16,9,0.64,0.71875,0.12233130746454723,0.3548387096774194,0.71875,11,0.625
E2mix,beta_0.6,s191,player2,25,47,37,23,14,3,20,14,0.5882352941176471,0.6216216216216216,0.055210489993098855,0.4444444444444444,0.6216216216216216,9,0.5945945945945946
E2mix,beta_0.6,s192,player2,55,87,70,42,28,7,35,28,0.5555555555555556,0.6,0.09420289855072461,0.43478260869565216,0.6,8,0.5285714285714286
E2mix,beta_0.6,s193,player2,23,27,17,12,5,0,12,5,0.7058823529411765,0.7058823529411765,-0.5052083333333335,0.625,0.7058823529411765,4,0.4117647058823529
E2mix,beta_0.6,s194,player2,15,13,10,9,1,2,7,1,0.875,0.9,-0.23456790123456805,0.2222222222222222,0.9,8,0.8
E2mix,beta_0.6,s195,player2,29,46,35,21,14,4,17,14,0.5483870967741935,0.6,0.019607843137254832,0.47058823529411764,0.6,5,0.5428571428571428
E2mix,beta_0.6,s196,player2,21,20,18,12,6,3,9,6,0.6,0.6666666666666666,-0.05882352941176472,0.47058823529411764,0.6666666666666666,6,0.3333333333333333
E2mix,beta_0.6,s197,player2,33,60,47,27,20,4,23,20,0.5348837209302325,0.574468085106383,0.1551731078904991,0.41304347826086957,0.574468085106383,7,0.5957446808510638
E2mix,beta_0.6,s198,player2,57,102,75,44,31,9,35,31,0.5303030303030303,0.5866666666666667,-0.08670345565506854,0.527027027027027,0.5866666666666667,5,0.49333333333333335
E2mix,beta_0.6,s199,player2,23,42,25,18,7,2,16,7,0.6956521739130435,0.72,-0.24007936507936511,0.5,0.72,6,0.48
E2mix,beta_0.6,s200,player2,43,58,46,28,18,5,23,18,0.5609756097560976,0.6086956521739131,0.34691358024691354,0.3111111111111111,0.6086956521739131,9,0.7608695652173914
E2mix,beta_0.7,s1,player2,47,59,50,32,18,3,29,18,0.6170212765957447,0.64,0.11422902494331066,0.40816326530612246,0.64,9,0.7
E2mix,beta_0.7,s2,player2,47,68,58,32,26,2,30,26,0.5357142857142857,0.5517241379310345,0.006916329284750389,0.49122807017543857,0.5517241379310345,6,0.5
E2mix,beta_0.7,s3,player2,45,64,47,30,17,6,24,17,0.5853658536585366,0.6382978723404256,-0.08284313725490189,0.5,0.6382978723404256,8,0.5106382978723404
E2mix,beta_0.7,s4,player2,47,34,21,16,5,4,12,5,0.7058823529411765,0.7619047619047619,0.1731250000000002,0.3,0.7619047619047619,10,0.6190476190476191
E2mix,beta_0.7,s5,player2,33,51,37,25,12,5,20,12,0.625,0.6756756756756757,0.23944444444444446,0.3333333333333333,0.6756756756756757,11,0.6756756756756757
E2mix,beta_0.7,s6,player2,37,35,28,19,9,1,18,9,0.6666666666666666,0.6785714285714286,0.1509638293264024,0.37037037037037035,0.6785714285714286,9,0.6428571428571429
E2mix,beta_0.7,s7,player2,31,49,39,24,15,3,21,15,0.5833333333333334,0.6153846153846154,-0.16743421052631602,0.5526315789473685,0.6153846153846154,5,0.48717948717948717
E2mix,beta_0.7,s8,player2,41,76,57,34,23,4,30,23,0.5660377358490566,0.5964912280701754,-0.2612577639751552,0.6071428571428571,0.5964912280701754,5,0.2982456140350877
E2mix,beta_0.7,s9,player2,29,21,15,13,2,1,12,2,0.8571428571428571,0.8666666666666667,0.38186813186813184,0.14285714285714285,0.8666666666666667,11,0.7333333333333333
E2mix,beta_0.7,s10,player2,55,36,23,13,10,3,10,10,0.5,0.5652173913043478,0.07517482517482521,0.45454545454545453,0.5652173913043478,4,0.4782608695652174
E2mix,beta_0.7,s11,player2,61,84,70,41,29,6,35,29,0.546875,0.5857142857142857,0.10410648334369399,0.43478260869565216,0.5857142857142857,8,0.5428571428571428
E2mix,beta_0.7,s12,player2,35,37,27,16,11,1,15,11,0.5769230769230769,0.5925925925925926,0.2831075174825175,0.34615384615384615,0.5925925925925926,9,0.7037037037037037
E2mix,beta_0.7,s13,player2,19,22,13,11,2,2,9,2,0.8181818181818182,0.8461538461538461,-0.2803030303030303,0.3333333333333333,0.8461538461538461,7,0.5384615384615384
E2mix,beta_0.7,s14,player2,47,59,42,25,17,4,21,17,0.5526315789473685,0.5952380952380952,-0.31604017216642744,0.6341463414634146,0.5952380952380952,3,0.21428571428571427
E2mix,beta_0.7,s15,player2,47,42,34,20,14,3,17,14,0.5483870967741935,0.5882352941176471,-0.5012987012987014,0.7272727272727273,0.5882352941176471,4,0.29411764705882354
E2mix,beta_0.7,s16,player2,29,33,23,17,6,2,15,6,0.7142857142857143,0.7391304347826086,-0.17869875222816378,0.45454545454545453,0.7391304347826086,7,0.5217391304347826
E2mix,beta_0.7,s17,player2,23,59,51,29,22,3,26,22,0.5416666666666666,0.5686274509803921,-0.30457680250783703,0.64,0.5686274509803921,5,0.27450980392156865
E2mix,beta_0.7,s18,player2,31,35,24,16,8,1,15,8,0.6521739130434783,0.6666666666666666,-0.17391304347826075,0.5217391304347826,0.6666666666666666,6,0.625
E2mix,beta_0.7,s19,player2,35,58,44,27,17,5,22,17,0.5641025641025641,0.6136363636363636,0.11719106247150024,0.4186046511627907,0.6136363636363636,7,0.5909090909090909
E2mix,beta_0.7,s20,player2,33,37,22,15,7,2,13,7,0.65,0.6818181818181818,0.3414965986394559,0.2857142857142857,0.6818181818181818,9,0.7727272727272727
E2mix,beta_0.7,s21,player2,29,46,34,24,10,3,21,10,0.6774193548387096,0.7058823529411765,0.2702020202020201,0.30303030303030304,0.7058823529411765,13,0.5588235294117647
E2mix,beta_0.7,s22,player2,33,28,22,17,5,2,15,5,0.75,0.7727272727272727,0.5932773109243697,0.14285714285714285,0.7727272727272727,12,0.9090909090909091
E2mix,beta_0.7,s23,player2,27,26,22,15,7,1,14,7,0.6666666666666666,0.6818181818181818,0.4512471655328799,0.23809523809523808,0.6818181818181818,8,0.8636363636363636
E2mix,beta_0.7,s24,player2,29,43,33,20,13,2,18,13,0.5806451612903226,0.6060606060606061,0.7382211538461538,0.125,0.6060606060606061,11,1
E2mix,beta_0.7,s25,player2,57,48,40,24,16,2,22,16,0.5789473684210527,0.6,0.25213675213675213,0.358974358974359,0.6,6,0.625
E2mix,beta_0.7,s26,player2,43,61,45,28,17,5,23,17,0.575,0.6222222222222222,0.08147918258212372,0.4318181818181818,0.6222222222222222,9,0.5111111111111111
E2mix,beta_0.7,s27,player2,45,57,41,25,16,4,21,16,0.5675675675675675,0.6097560975609756,0.0019062500000001092,0.475,0.6097560975609756,5,0.6097560975609756
E2mix,beta_0.7,s28,player2,33,23,12,9,3,1,8,3,0.7272727272727273,0.75,-0.21212121212121215,0.45454545454545453,0.75,4,0.6666666666666666
E2mix,beta_0.7,s29,player2,37,34,19,14,5,3,11,5,0.6875,0.7368421052631579,-0.28928571428571415,0.5,0.7368421052631579,6,0.631578947368421
E2mix,beta_0.7,s30,player2,53,48,35,22,13,3,19,13,0.59375,0.6285714285714286,-0.007815713698066551,0.47058823529411764,0.6285714285714286,5,0.5142857142857142
E2mix,beta_0.7,s31,player2,41,91,81,46,35,4,42,35,0.5454545454545454,0.5679012345679012,-0.0697282608695653,0.525,0.5679012345679012,6,0.5061728395061729
E2mix,beta_0.7,s32,player2,67,70,51,31,20,5,26,20,0.5652173913043478,0.6078431372549019,0.07706451612903231,0.44,0.6078431372549019,5,0.47058823529411764
E2mix,beta_0.7,s33,player2,31,53,47,28,19,2,26,19,0.5777777777777777,0.5957446808510638,0.6389342922523701,0.17391304347826086,0.5957446808510638,11,0.8936170212765957
E2mix,beta_0.7,s34,player2,39,48,40,22,18,2,20,18,0.5263157894736842,0.55,0.01579901579901577,0.48717948717948717,0.55,8,0.5
E2mix,beta_0.7,s35,player2,39,49,44,26,18,4,22,18,0.55,0.5909090909090909,0.18226992645597295,0.3953488372093023,0.5909090909090909,11,0.6818181818181818
E2mix,beta_0.7,s36,player2,25,44,39,21,18,0,21,18,0.5384615384615384,0.5384615384615384,0.25877192982456143,0.3684210526315789,0.5384615384615384,6,0.6410256410256411
E2mix,beta_0.7,s37,player2,19,34,28,18,10,3,15,10,0.6,0.6428571428571429,0.35473251028806585,0.2962962962962963,0.6428571428571429,7,0.8214285714285714
E2mix,beta_0.7,s38,player2,59,46,38,25,13,6,19,13,0.59375,0.6578947368421053,0.27950103950103944,0.32432432432432434,0.6578947368421053,6,0.7105263157894737
E2mix,beta_0.7,s39,player2,35,42,23,17,6,4,13,6,0.6842105263157895,0.7391304347826086,-0.17869875222816378,0.45454545454545453,0.7391304347826086,7,0.5217391304347826
E2mix,beta_0.7,s40,player2,55,57,46,26,20,5,21,20,0.5121951219512195,0.5652173913043478,0.14094017094017097,0.4222222222222222,0.5652173913043478,8,0.6304347826086957
E2mix,beta_0.7,s41,player2,43,69,58,35,23,5,30,23,0.5660377358490566,0.603448275862069,-0.17301950528495147,0.5614035087719298,0.603448275862069,5,0.41379310344827586
E2mix,beta_0.7,s42,player2,25,25,17,11,6,0,11,6,0.6470588235294118,0.6470588235294118,-0.23153409090909083,0.5625,0.6470588235294118,7,0.4117647058823529
E2mix,beta_0.7,s43,player2,41,43,37,23,14,2,21,14,0.6,0.6216216216216216,0.17330917874396135,0.3888888888888889,0.6216216216216216,10,0.5945945945945946
